SystemName,PlanetName,BodyType,PlanetFormID,PlanetEditorID,StarSystemID,ParentPlanetID,PlanetID,ResourceCategory,ResourceFormID,ResourceEditorID,ResourceName,Rarity
Huygens,Huygens III,Planet,0005DE0D,HuygensIIIPlanetData,73082,0,3,Organic,00224631,ResOrgUncommonCosmeticFaunaHerbivore,Cosmetic,Uncommon
Huygens,Huygens III,Planet,0005DE0D,HuygensIIIPlanetData,73082,0,3,Organic,00224630,ResOrgUncommonMembraneFaunaHerbivore,Membrane,Uncommon
Huygens,Huygens III,Planet,0005DE0D,HuygensIIIPlanetData,73082,0,3,Organic,0022462F,ResOrgUncommonPigmentFaunaHerbivore,Pigment,Uncommon
Huygens,Huygens III,Planet,0005DE0D,HuygensIIIPlanetData,73082,0,3,Organic,0022464A,ResOrgUncommonSpiceFaunaCarnivore,Spice,Uncommon
Huygens,Huygens III,Planet,0005DE0D,HuygensIIIPlanetData,73082,0,3,Organic,0029F403,ResOrgRareHallucinogen,Hallucinogen,Rare
Huygens,Huygens III,Planet,0005DE0D,HuygensIIIPlanetData,73082,0,3,Organic,00224650,ResOrgRareHallucinogenFaunaCarnivore,Hallucinogen,Rare
Huygens,Huygens III,Planet,0005DE0D,HuygensIIIPlanetData,73082,0,3,Organic,00224658,ResOrgExoticLubricantFaunaCarnivore,Lubricant,Exotic
Huygens,Huygens IV,Planet,0005DE0E,HuygensIVPlanetData,73082,0,4,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Huygens,Huygens IV,Planet,0005DE0E,HuygensIVPlanetData,73082,0,4,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Huygens,Huygens IV,Planet,0005DE0E,HuygensIVPlanetData,73082,0,4,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Huygens,Huygens IV,Planet,0005DE0E,HuygensIVPlanetData,73082,0,4,Organic,00077821,ResOrgCommonFiber,Fiber,Common
Huygens,Huygens IV,Planet,0005DE0E,HuygensIVPlanetData,73082,0,4,Organic,000777E6,ResOrgCommonNutrient,Nutrient,Common
Huygens,Huygens IV,Planet,0005DE0E,HuygensIVPlanetData,73082,0,4,Organic,00224640,ResOrgCommonNutrientFaunaHerbivore,Nutrient,Common
Huygens,Huygens IV,Planet,0005DE0E,HuygensIVPlanetData,73082,0,4,Organic,0022463E,ResOrgCommonToxinFaunaHerbivore,Toxin,Common
Huygens,Huygens IV,Planet,0005DE0E,HuygensIVPlanetData,73082,0,4,Organic,0022464E,ResOrgUncommonCosmeticFaunaCarnivore,Cosmetic,Uncommon
Huygens,Huygens IV,Planet,0005DE0E,HuygensIVPlanetData,73082,0,4,Organic,0007782B,ResOrgRareSedative,Sedative,Rare
Huygens,Huygens IV,Planet,0005DE0E,HuygensIVPlanetData,73082,0,4,Organic,00224632,ResOrgRareSedativeFaunaHerbivore,Sedative,Rare
Huygens,Huygens V-a,Moon,0005DE10,HuygensV-aPlanetData,73082,5,15,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Huygens,Huygens V-a,Moon,0005DE10,HuygensV-aPlanetData,73082,5,15,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Huygens,Huygens V-a,Moon,0005DE10,HuygensV-aPlanetData,73082,5,15,Inorganic,000057E7,ResInorgUncommonBenzene_G,Benzene,Uncommon
Huygens,Huygens V-a,Moon,0005DE10,HuygensV-aPlanetData,73082,5,15,Inorganic,000057E8,ResInorgRareCarboxylicAcids_L,CarboxylicAcids,Rare
Huygens,Huygens V-b,Moon,0005DE11,HuygensV-bPlanetData,73082,5,16,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Huygens,Huygens V-b,Moon,0005DE11,HuygensV-bPlanetData,73082,5,16,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Huygens,Huygens V-b,Moon,0005DE11,HuygensV-bPlanetData,73082,5,16,Inorganic,000057E7,ResInorgUncommonBenzene_G,Benzene,Uncommon
Huygens,Huygens V-b,Moon,0005DE11,HuygensV-bPlanetData,73082,5,16,Inorganic,000057E9,ResInorgExoticNeon_G,Neon,Exotic
Huygens,Huygens VI,Planet,0005DE12,HuygensVIPlanetData,73082,0,6,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Huygens,Huygens VI,Planet,0005DE12,HuygensVIPlanetData,73082,0,6,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Huygens,Huygens VI,Planet,0005DE12,HuygensVIPlanetData,73082,0,6,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Huygens,Huygens VI,Planet,0005DE12,HuygensVIPlanetData,73082,0,6,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Huygens,Huygens VI,Planet,0005DE12,HuygensVIPlanetData,73082,0,6,Inorganic,000057CE,ResInorgUncommonCobalt,Cobalt,Uncommon
Huygens,Huygens VI,Planet,0005DE12,HuygensVIPlanetData,73082,0,6,Inorganic,0027C499,ResInorgRareMercury_L,Mercury,Rare
Huygens,Huygens VI-a,Moon,0005DE13,HuygensVI-aPlanetData,73082,6,14,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Huygens,Huygens VI-a,Moon,0005DE13,HuygensVI-aPlanetData,73082,6,14,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Huygens,Huygens VI-a,Moon,0005DE13,HuygensVI-aPlanetData,73082,6,14,Inorganic,000057C4,ResInorgUncommonTungsten,Tungsten,Uncommon
Huygens,Huygens VI-a,Moon,0005DE13,HuygensVI-aPlanetData,73082,6,14,Inorganic,000057ED,ResInorgRareVanadium,Vanadium,Rare
Huygens,Huygens VI-a,Moon,0005DE13,HuygensVI-aPlanetData,73082,6,14,Inorganic,000057EE,ResInorgExoticPlutonium,Plutonium,Exotic
Huygens,Huygens VII-a,Moon,0005DE16,HuygensVII-aPlanetData,73082,7,18,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Huygens,Huygens VII-a,Moon,0005DE16,HuygensVII-aPlanetData,73082,7,18,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Huygens,Huygens VII-a,Moon,0005DE16,HuygensVII-aPlanetData,73082,7,18,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Huygens,Huygens VII-a,Moon,0005DE16,HuygensVII-aPlanetData,73082,7,18,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Huygens,Huygens VII-a,Moon,0005DE16,HuygensVII-aPlanetData,73082,7,18,Inorganic,000057CE,ResInorgUncommonCobalt,Cobalt,Uncommon
Huygens,Huygens VII-a,Moon,0005DE16,HuygensVII-aPlanetData,73082,7,18,Inorganic,000057EC,ResInorgUncommonIridium,Iridium,Uncommon
Huygens,Huygens VII-a,Moon,0005DE16,HuygensVII-aPlanetData,73082,7,18,Inorganic,00005DF6,ResInorgUniqueTasine_L,Tasine,Unique
Huygens,Huygens VII-b,Moon,0005DE15,HuygensVII-bPlanetData,73082,7,17,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Huygens,Huygens VII-b,Moon,0005DE15,HuygensVII-bPlanetData,73082,7,17,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Huygens,Huygens VII-b,Moon,0005DE15,HuygensVII-bPlanetData,73082,7,17,Inorganic,000057EC,ResInorgUncommonIridium,Iridium,Uncommon
Huygens,Huygens VII-b,Moon,0005DE15,HuygensVII-bPlanetData,73082,7,17,Organic,00077821,ResOrgCommonFiber,Fiber,Common
Huygens,Huygens VII-b,Moon,0005DE15,HuygensVII-bPlanetData,73082,7,17,Organic,0029F3FD,ResOrgCommonMetabolicAgent,MetabolicAgent,Common
Huygens,Huygens VII-b,Moon,0005DE15,HuygensVII-bPlanetData,73082,7,17,Organic,00224640,ResOrgCommonNutrientFaunaHerbivore,Nutrient,Common
Huygens,Huygens VII-b,Moon,0005DE15,HuygensVII-bPlanetData,73082,7,17,Organic,0022462E,ResOrgCommonSealantFaunaHerbivore,Sealant,Common
Huygens,Huygens VII-b,Moon,0005DE15,HuygensVII-bPlanetData,73082,7,17,Organic,000777FA,ResOrgCommonStructural,Structural,Common
Huygens,Huygens VII-b,Moon,0005DE15,HuygensVII-bPlanetData,73082,7,17,Organic,00224657,ResOrgExoticStimulantFaunaCarnivore,Stimulant,Exotic
Huygens,Huygens VII-b,Moon,0005DE15,HuygensVII-bPlanetData,73082,7,17,Organic,0022463A,ResOrgExoticStimulantFaunaHerbivore,Stimulant,Exotic
Huygens,Huygens VII-c,Moon,0005DE17,HuygensVII-cPlanetData,73082,7,19,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Huygens,Huygens VII-c,Moon,0005DE17,HuygensVII-cPlanetData,73082,7,19,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Huygens,Huygens VII-c,Moon,0005DE17,HuygensVII-cPlanetData,73082,7,19,Inorganic,000057DB,ResInorgRareNeodymium,Neodymium,Rare
Huygens,Huygens VII-d,Moon,0005DE19,HuygensVII-dPlanetData,73082,7,21,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Huygens,Huygens VII-d,Moon,0005DE19,HuygensVII-dPlanetData,73082,7,21,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Huygens,Huygens VII-d,Moon,0005DE19,HuygensVII-dPlanetData,73082,7,21,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Huygens,Huygens VII-d,Moon,0005DE19,HuygensVII-dPlanetData,73082,7,21,Inorganic,000057DA,ResInorgRareLithium,Lithium,Rare
Huygens,Huygens VII-e,Moon,0005DE18,HuygensVII-ePlanetData,73082,7,20,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Huygens,Huygens VII-e,Moon,0005DE18,HuygensVII-ePlanetData,73082,7,20,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Huygens,Huygens VIII,Planet,0005DE1A,HuygensVIIIPlanetData,73082,0,8,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Huygens,Huygens VIII,Planet,0005DE1A,HuygensVIIIPlanetData,73082,0,8,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Huygens,Huygens VIII,Planet,0005DE1A,HuygensVIIIPlanetData,73082,0,8,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Huygens,Huygens VIII,Planet,0005DE1A,HuygensVIIIPlanetData,73082,0,8,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Huygens,Huygens VIII,Planet,0005DE1A,HuygensVIIIPlanetData,73082,0,8,Inorganic,000057C4,ResInorgUncommonTungsten,Tungsten,Uncommon
Hyla,Hyla I,Planet,0005E31B,HylaIPlanetData,70096,0,1,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Hyla,Hyla I,Planet,0005E31B,HylaIPlanetData,70096,0,1,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Hyla,Hyla I,Planet,0005E31B,HylaIPlanetData,70096,0,1,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Hyla,Hyla I,Planet,0005E31B,HylaIPlanetData,70096,0,1,Inorganic,000057C9,ResInorgUncommonAlkanes_G,Alkanes,Uncommon
Hyla,Hyla I,Planet,0005E31B,HylaIPlanetData,70096,0,1,Inorganic,000057EC,ResInorgUncommonIridium,Iridium,Uncommon
Hyla,Hyla I,Planet,0005E31B,HylaIPlanetData,70096,0,1,Inorganic,0027C499,ResInorgRareMercury_L,Mercury,Rare
Hyla,Hyla I,Planet,0005E31B,HylaIPlanetData,70096,0,1,Organic,00077821,ResOrgCommonFiber,Fiber,Common
Hyla,Hyla I,Planet,0005E31B,HylaIPlanetData,70096,0,1,Organic,000777E6,ResOrgCommonNutrient,Nutrient,Common
Hyla,Hyla I,Planet,0005E31B,HylaIPlanetData,70096,0,1,Organic,0007782D,ResOrgCommonSealant,Sealant,Common
Hyla,Hyla I,Planet,0005E31B,HylaIPlanetData,70096,0,1,Organic,000777FA,ResOrgCommonStructural,Structural,Common
Hyla,Hyla I-a,Moon,0005E31C,HylaI-aPlanetData,70096,1,10,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Hyla,Hyla I-a,Moon,0005E31C,HylaI-aPlanetData,70096,1,10,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Hyla,Hyla I-a,Moon,0005E31C,HylaI-aPlanetData,70096,1,10,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Hyla,Hyla I-a,Moon,0005E31C,HylaI-aPlanetData,70096,1,10,Inorganic,000057DB,ResInorgRareNeodymium,Neodymium,Rare
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Inorganic,000057C3,ResInorgUncommonSilver,Silver,Uncommon
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Inorganic,000057E8,ResInorgRareCarboxylicAcids_L,CarboxylicAcids,Rare
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,00077821,ResOrgCommonFiber,Fiber,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,00224642,ResOrgCommonFiberFaunaHerbivore,Fiber,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,0029F3FD,ResOrgCommonMetabolicAgent,MetabolicAgent,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,00224641,ResOrgCommonMetabolicAgentFaunaHerbivore,MetabolicAgent,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,000777E6,ResOrgCommonNutrient,Nutrient,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,0007782D,ResOrgCommonSealant,Sealant,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,0022462E,ResOrgCommonSealantFaunaHerbivore,Sealant,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,000777FA,ResOrgCommonStructural,Structural,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,0022462C,ResOrgCommonStructuralFaunaHerbivore,Structural,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,00077823,ResOrgCommonToxin,Toxin,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,0022463E,ResOrgCommonToxinFaunaHerbivore,Toxin,Common
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,0022464E,ResOrgUncommonCosmeticFaunaCarnivore,Cosmetic,Uncommon
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,0007782E,ResOrgUncommonSpice,Spice,Uncommon
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,000777FB,ResOrgRareAromatic,Aromatic,Rare
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,00224651,ResOrgRareAromaticFaunaCarnivore,Aromatic,Rare
Hyla,Hyla II,Planet,0005E31D,HylaIIPlanetData,70096,0,2,Organic,0022463D,ResOrgExoticBiosuppressantFaunaHerbivore,Biosuppressant,Exotic
Hyla,Hyla II-a,Moon,0005E31E,HylaII-aPlanetData,70096,2,13,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Hyla,Hyla II-a,Moon,0005E31E,HylaII-aPlanetData,70096,2,13,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Hyla,Hyla II-a,Moon,0005E31E,HylaII-aPlanetData,70096,2,13,Inorganic,000057E2,ResInorgExoticEuropium,Europium,Exotic
Hyla,Hyla III,Planet,0005E320,HylaIIIPlanetData,70096,0,3,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Hyla,Hyla III,Planet,0005E320,HylaIIIPlanetData,70096,0,3,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Hyla,Hyla III,Planet,0005E320,HylaIIIPlanetData,70096,0,3,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Hyla,Hyla III,Planet,0005E320,HylaIIIPlanetData,70096,0,3,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Hyla,Hyla III,Planet,0005E320,HylaIIIPlanetData,70096,0,3,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Hyla,Hyla III,Planet,0005E320,HylaIIIPlanetData,70096,0,3,Inorganic,0027C499,ResInorgRareMercury_L,Mercury,Rare
Hyla,Hyla III,Planet,0005E320,HylaIIIPlanetData,70096,0,3,Inorganic,000057DB,ResInorgRareNeodymium,Neodymium,Rare
Hyla,Hyla IV-a,Moon,0005E323,HylaIV-aPlanetData,70096,4,15,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Hyla,Hyla IV-a,Moon,0005E323,HylaIV-aPlanetData,70096,4,15,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Hyla,Hyla IV-a,Moon,0005E323,HylaIV-aPlanetData,70096,4,15,Inorganic,000057CC,ResInorgRarePlatinum,Platinum,Rare
Hyla,Hyla IV-b,Moon,0005E322,HylaIV-bPlanetData,70096,4,14,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Hyla,Hyla IV-b,Moon,0005E322,HylaIV-bPlanetData,70096,4,14,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Hyla,Hyla IV-b,Moon,0005E322,HylaIV-bPlanetData,70096,4,14,Inorganic,000057E7,ResInorgUncommonBenzene_G,Benzene,Uncommon
Hyla,Hyla V,Planet,0005E324,HylaVPlanetData,70096,0,5,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Hyla,Hyla V,Planet,0005E324,HylaVPlanetData,70096,0,5,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Hyla,Hyla V,Planet,0005E324,HylaVPlanetData,70096,0,5,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Hyla,Hyla V,Planet,0005E324,HylaVPlanetData,70096,0,5,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Hyla,Hyla V,Planet,0005E324,HylaVPlanetData,70096,0,5,Inorganic,000057C3,ResInorgUncommonSilver,Silver,Uncommon
Hyla,Hyla V,Planet,0005E324,HylaVPlanetData,70096,0,5,Inorganic,0027C499,ResInorgRareMercury_L,Mercury,Rare
Hyla,Hyla V,Planet,0005E324,HylaVPlanetData,70096,0,5,Inorganic,000057DB,ResInorgRareNeodymium,Neodymium,Rare
Hyla,Hyla V-a,Moon,0005E325,HylaV-aPlanetData,70096,5,12,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Hyla,Hyla V-a,Moon,0005E325,HylaV-aPlanetData,70096,5,12,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Hyla,Hyla V-a,Moon,0005E325,HylaV-aPlanetData,70096,5,12,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Hyla,Hyla V-a,Moon,0005E325,HylaV-aPlanetData,70096,5,12,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Hyla,Hyla V-a,Moon,0005E325,HylaV-aPlanetData,70096,5,12,Inorganic,000057C8,ResInorgRareTantalum,Tantalum,Rare
Hyla,Hyla V-a,Moon,0005E325,HylaV-aPlanetData,70096,5,12,Inorganic,000057ED,ResInorgRareVanadium,Vanadium,Rare
Hyla,Hyla V-a,Moon,0005E325,HylaV-aPlanetData,70096,5,12,Inorganic,000057E9,ResInorgExoticNeon_G,Neon,Exotic
Hyla,Hyla VI-a,Moon,0005E327,HylaVI-aPlanetData,70096,6,16,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Hyla,Hyla VI-a,Moon,0005E327,HylaVI-aPlanetData,70096,6,16,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Hyla,Hyla VI-b,Moon,0005E328,HylaVI-bPlanetData,70096,6,17,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Hyla,Hyla VI-b,Moon,0005E328,HylaVI-bPlanetData,70096,6,17,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Hyla,Hyla VII-a,Moon,0005E32A,HylaVII-aPlanetData,70096,7,18,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Hyla,Hyla VII-a,Moon,0005E32A,HylaVII-aPlanetData,70096,7,18,Inorganic,000057C1,ResInorgCommonLead,Lead,Common
Hyla,Hyla VII-a,Moon,0005E32A,HylaVII-aPlanetData,70096,7,18,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Hyla,Hyla VII-a,Moon,0005E32A,HylaVII-aPlanetData,70096,7,18,Inorganic,000057C4,ResInorgUncommonTungsten,Tungsten,Uncommon
Hyla,Hyla VII-a,Moon,0005E32A,HylaVII-aPlanetData,70096,7,18,Inorganic,000057DA,ResInorgRareLithium,Lithium,Rare
Hyla,Hyla VII-a,Moon,0005E32A,HylaVII-aPlanetData,70096,7,18,Inorganic,000057C6,ResInorgRareTitanium,Titanium,Rare
Hyla,Hyla VIII-a,Moon,0005E330,HylaVIII-aPlanetData,70096,8,23,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Hyla,Hyla VIII-a,Moon,0005E330,HylaVIII-aPlanetData,70096,8,23,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Hyla,Hyla VIII-a,Moon,0005E330,HylaVIII-aPlanetData,70096,8,23,Inorganic,000057D1,ResInorgRareTetrafluorides_G,Tetrafluorides,Rare
Hyla,Hyla VIII-a,Moon,0005E330,HylaVIII-aPlanetData,70096,8,23,Inorganic,000057D4,ResInorgExoticIonicLiquids_L,IonicLiquids,Exotic
Hyla,Hyla VIII-b,Moon,0005E32C,HylaVIII-bPlanetData,70096,8,19,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Hyla,Hyla VIII-b,Moon,0005E32C,HylaVIII-bPlanetData,70096,8,19,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Hyla,Hyla VIII-b,Moon,0005E32C,HylaVIII-bPlanetData,70096,8,19,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Hyla,Hyla VIII-b,Moon,0005E32C,HylaVIII-bPlanetData,70096,8,19,Inorganic,000057E0,ResInorgExoticCaesium_L,Caesium,Exotic
Hyla,Hyla VIII-c,Moon,0005E32E,HylaVIII-cPlanetData,70096,8,21,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Hyla,Hyla VIII-c,Moon,0005E32E,HylaVIII-cPlanetData,70096,8,21,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Hyla,Hyla VIII-c,Moon,0005E32E,HylaVIII-cPlanetData,70096,8,21,Inorganic,000057D7,ResInorgUncommonChlorosilanes_L,Chlorosilanes,Uncommon
Hyla,Hyla VIII-d,Moon,0005E32D,HylaVIII-dPlanetData,70096,8,20,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Hyla,Hyla VIII-d,Moon,0005E32D,HylaVIII-dPlanetData,70096,8,20,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Hyla,Hyla VIII-d,Moon,0005E32D,HylaVIII-dPlanetData,70096,8,20,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Hyla,Hyla VIII-d,Moon,0005E32D,HylaVIII-dPlanetData,70096,8,20,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Hyla,Hyla VIII-d,Moon,0005E32D,HylaVIII-dPlanetData,70096,8,20,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Hyla,Hyla VIII-d,Moon,0005E32D,HylaVIII-dPlanetData,70096,8,20,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Hyla,Hyla VIII-d,Moon,0005E32D,HylaVIII-dPlanetData,70096,8,20,Inorganic,000057EC,ResInorgUncommonIridium,Iridium,Uncommon
Hyla,Hyla VIII-d,Moon,0005E32D,HylaVIII-dPlanetData,70096,8,20,Inorganic,000057EE,ResInorgExoticPlutonium,Plutonium,Exotic
Hyla,Hyla VIII-e,Moon,0005E32F,HylaVIII-ePlanetData,70096,8,22,Inorganic,000057CB,ResInorgCommonNickel,Nickel,Common
Hyla,Hyla VIII-e,Moon,0005E32F,HylaVIII-ePlanetData,70096,8,22,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Indum,Indum I,Planet,0005E190,IndumIPlanetData,119135,0,1,Inorganic,000057D5,ResInorgCommonChlorine_G,Chlorine,Common
Indum,Indum I,Planet,0005E190,IndumIPlanetData,119135,0,1,Inorganic,000057C7,ResInorgCommonIron,Iron,Common
Indum,Indum I,Planet,0005E190,IndumIPlanetData,119135,0,1,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Indum,Indum I,Planet,0005E190,IndumIPlanetData,119135,0,1,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Indum,Indum I,Planet,0005E190,IndumIPlanetData,119135,0,1,Inorganic,000057C9,ResInorgUncommonAlkanes_G,Alkanes,Uncommon
Indum,Indum I,Planet,0005E190,IndumIPlanetData,119135,0,1,Inorganic,000057EC,ResInorgUncommonIridium,Iridium,Uncommon
Indum,Indum I,Planet,0005E190,IndumIPlanetData,119135,0,1,Inorganic,000057C8,ResInorgRareTantalum,Tantalum,Rare
Indum,Indum I-a,Moon,0005E191,IndumI-aPlanetData,119135,1,7,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Indum,Indum I-a,Moon,0005E191,IndumI-aPlanetData,119135,1,7,Inorganic,000057F5,ResInorgCommonHelium3_G,Helium3,Common
Indum,Indum II,Planet,0005E192,IndumIIPlanetData,119135,0,2,Inorganic,000057D6,ResInorgCommonAluminum,Aluminum,Common
Indum,Indum II,Planet,0005E192,IndumIIPlanetData,119135,0,2,Inorganic,000057EA,ResInorgCommonArgon_G,Argon,Common
Indum,Indum II,Planet,0005E192,IndumIIPlanetData,119135,0,2,Inorganic,000057CF,ResInorgCommonCopper,Copper,Common
Indum,Indum II,Planet,0005E192,IndumIIPlanetData,119135,0,2,Inorganic,000057EB,ResInorgCommonUranium,Uranium,Common
Indum,Indum II,Planet,0005E192,IndumIIPlanetData,119135,0,2,Inorganic,000083EC,ResInorgCommonWater_L,Water,Common
Indum,Indum II,Planet,0005E192,IndumIIPlanetData,119135,0,2,Inorganic,000057E7,ResInorgUncommonBenzene_G,Benzene,Uncommon
Indum,Indum II,Planet,0005E192,IndumIIPlanetData,119135,0,2,Inorganic,000057D8,ResInorgUncommonBeryllium,Beryllium,Uncommon
Indum,Indum II,Planet,0005E192,IndumIIPlanetData,119135,0,2,Inorganic,000057D0,ResInorgUncommonFluorine_G,Fluorine,Uncommon
Indum,Indum II,Planet,0005E192,IndumIIPlanetData,119135,0,2,Organic,000777E6,ResOrgCommonNutrient,Nutrient,Common
